,trip_id,trip_headsign
15795,BSP22GEN-L045-Weekday-00_070650_L..N01R,8 Av
15796,BSP22GEN-L045-Weekday-00_070650_L..S01R,Canarsie-Rockaway Pkwy
15797,BSP22GEN-L045-Weekday-00_071050_L..S01R,Canarsie-Rockaway Pkwy
15798,BSP22GEN-L045-Weekday-00_071150_L..N01R,8 Av
15799,BSP22GEN-L045-Weekday-00_071450_L..S01R,Canarsie-Rockaway Pkwy
15800,BSP22GEN-L045-Weekday-00_071650_L..N01R,8 Av
15801,BSP22GEN-L045-Weekday-00_071850_L..S01R,Canarsie-Rockaway Pkwy
15802,BSP22GEN-L045-Weekday-00_072150_L..N01R,8 Av
15803,BSP22GEN-L045-Weekday-00_072250_L..S01R,Canarsie-Rockaway Pkwy
15804,BSP22GEN-L045-Weekday-00_072650_L..N01R,8 Av
15805,BSP22GEN-L045-Weekday-00_072750_L..S01R,Canarsie-Rockaway Pkwy
15806,BSP22GEN-L045-Weekday-00_073150_L..N01R,8 Av
15807,BSP22GEN-L045-Weekday-00_073250_L..S01R,Canarsie-Rockaway Pkwy
15808,BSP22GEN-L045-Weekday-00_073650_L..N01R,8 Av
15809,BSP22GEN-L045-Weekday-00_073750_L..S01R,Canarsie-Rockaway Pkwy
15810,BSP22GEN-L045-Weekday-00_074150_L..N01R,8 Av
15811,BSP22GEN-L045-Weekday-00_074250_L..S01R,Canarsie-Rockaway Pkwy
15812,BSP22GEN-L045-Weekday-00_074650_L..N01R,8 Av
15813,BSP22GEN-L045-Weekday-00_074750_L..S01R,Canarsie-Rockaway Pkwy
15814,BSP22GEN-L045-Weekday-00_075150_L..N01R,8 Av
15815,BSP22GEN-L045-Weekday-00_075250_L..S01R,Canarsie-Rockaway Pkwy
15816,BSP22GEN-L045-Weekday-00_075650_L..N01R,8 Av
15817,BSP22GEN-L045-Weekday-00_075750_L..S01R,Canarsie-Rockaway Pkwy
15818,BSP22GEN-L045-Weekday-00_076150_L..N01R,8 Av
15819,BSP22GEN-L045-Weekday-00_076250_L..S01R,Canarsie-Rockaway Pkwy
15820,BSP22GEN-L045-Weekday-00_076650_L..N01R,8 Av
15821,BSP22GEN-L045-Weekday-00_076750_L..S01R,Canarsie-Rockaway Pkwy
15822,BSP22GEN-L045-Weekday-00_077150_L..N01R,8 Av
15823,BSP22GEN-L045-Weekday-00_077250_L..S01R,Canarsie-Rockaway Pkwy
15824,BSP22GEN-L045-Weekday-00_077650_L..N01R,8 Av
15825,BSP22GEN-L045-Weekday-00_077750_L..S01R,Canarsie-Rockaway Pkwy
15826,BSP22GEN-L045-Weekday-00_078150_L..N01R,8 Av
15827,BSP22GEN-L045-Weekday-00_078250_L..S01R,Canarsie-Rockaway Pkwy
15828,BSP22GEN-L045-Weekday-00_078650_L..N01R,8 Av
15829,BSP22GEN-L045-Weekday-00_078750_L..S01R,Canarsie-Rockaway Pkwy
15830,BSP22GEN-L045-Weekday-00_079150_L..N01R,8 Av
15831,BSP22GEN-L045-Weekday-00_079250_L..S01R,Canarsie-Rockaway Pkwy
15832,BSP22GEN-L045-Weekday-00_079650_L..N01R,8 Av
15833,BSP22GEN-L045-Weekday-00_079750_L..S01R,Canarsie-Rockaway Pkwy
15834,BSP22GEN-L045-Weekday-00_080150_L..N01R,8 Av
15835,BSP22GEN-L045-Weekday-00_080250_L..S01R,Canarsie-Rockaway Pkwy
15836,BSP22GEN-L045-Weekday-00_080650_L..N01R,8 Av
15837,BSP22GEN-L045-Weekday-00_080750_L..S01R,Canarsie-Rockaway Pkwy
15838,BSP22GEN-L045-Weekday-00_081150_L..N01R,8 Av
15839,BSP22GEN-L045-Weekday-00_081250_L..S01R,Canarsie-Rockaway Pkwy
15840,BSP22GEN-L045-Weekday-00_081650_L..N01R,8 Av
15841,BSP22GEN-L045-Weekday-00_081750_L..S01R,Canarsie-Rockaway Pkwy
15842,BSP22GEN-L045-Weekday-00_082150_L..N01R,8 Av
15843,BSP22GEN-L045-Weekday-00_082250_L..S01R,Canarsie-Rockaway Pkwy
15844,BSP22GEN-L045-Weekday-00_082650_L..N01R,8 Av
15845,BSP22GEN-L045-Weekday-00_082750_L..S01R,Canarsie-Rockaway Pkwy
15846,BSP22GEN-L045-Weekday-00_083150_L..N01R,8 Av
15847,BSP22GEN-L045-Weekday-00_083250_L..S01R,Canarsie-Rockaway Pkwy
15848,BSP22GEN-L045-Weekday-00_083650_L..N01R,8 Av
15849,BSP22GEN-L045-Weekday-00_083750_L..S01R,Canarsie-Rockaway Pkwy
15850,BSP22GEN-L045-Weekday-00_084150_L..N01R,8 Av
15851,BSP22GEN-L045-Weekday-00_084250_L..S01R,Canarsie-Rockaway Pkwy
15852,BSP22GEN-L045-Weekday-00_084650_L..N01R,8 Av
15853,BSP22GEN-L045-Weekday-00_084750_L..S01R,Canarsie-Rockaway Pkwy
15854,BSP22GEN-L045-Weekday-00_085150_L..N01R,8 Av
15855,BSP22GEN-L045-Weekday-00_085250_L..S01R,Canarsie-Rockaway Pkwy
15856,BSP22GEN-L045-Weekday-00_085650_L..N01R,8 Av
15857,BSP22GEN-L045-Weekday-00_085750_L..S01R,Canarsie-Rockaway Pkwy
15858,BSP22GEN-L045-Weekday-00_086150_L..N01R,8 Av
15859,BSP22GEN-L045-Weekday-00_086250_L..S01R,Canarsie-Rockaway Pkwy
15860,BSP22GEN-L045-Weekday-00_086650_L..N01R,8 Av
15861,BSP22GEN-L045-Weekday-00_086750_L..S01R,Canarsie-Rockaway Pkwy
15862,BSP22GEN-L045-Weekday-00_087150_L..N01R,8 Av
15863,BSP22GEN-L045-Weekday-00_087250_L..S01R,Canarsie-Rockaway Pkwy
15864,BSP22GEN-L045-Weekday-00_087650_L..N01R,8 Av
15865,BSP22GEN-L045-Weekday-00_087750_L..S01R,Canarsie-Rockaway Pkwy
15866,BSP22GEN-L045-Weekday-00_088150_L..N01R,8 Av
15867,BSP22GEN-L045-Weekday-00_088250_L..S01R,Canarsie-Rockaway Pkwy
15868,BSP22GEN-L045-Weekday-00_088650_L..N01R,8 Av
15869,BSP22GEN-L045-Weekday-00_088750_L..S01R,Canarsie-Rockaway Pkwy
15870,BSP22GEN-L045-Weekday-00_089150_L..N01R,8 Av
15871,BSP22GEN-L045-Weekday-00_089250_L..S01R,Canarsie-Rockaway Pkwy
15872,BSP22GEN-L045-Weekday-00_089650_L..N01R,8 Av
15873,BSP22GEN-L045-Weekday-00_089750_L..S01R,Canarsie-Rockaway Pkwy
15874,BSP22GEN-L045-Weekday-00_090150_L..N01R,8 Av
15875,BSP22GEN-L045-Weekday-00_090250_L..S01R,Canarsie-Rockaway Pkwy
15876,BSP22GEN-L045-Weekday-00_090650_L..N01R,8 Av
15877,BSP22GEN-L045-Weekday-00_090750_L..S01R,Canarsie-Rockaway Pkwy
15878,BSP22GEN-L045-Weekday-00_091150_L..N01R,8 Av
15879,BSP22GEN-L045-Weekday-00_091250_L..S01R,Canarsie-Rockaway Pkwy
15880,BSP22GEN-L045-Weekday-00_091650_L..N01R,8 Av
15881,BSP22GEN-L045-Weekday-00_091750_L..S01R,Canarsie-Rockaway Pkwy
15882,BSP22GEN-L045-Weekday-00_092150_L..N01R,8 Av
15883,BSP22GEN-L045-Weekday-00_092250_L..S01R,Canarsie-Rockaway Pkwy
15884,BSP22GEN-L045-Weekday-00_092750_L..N01R,8 Av
15885,BSP22GEN-L045-Weekday-00_092750_L..S01R,Canarsie-Rockaway Pkwy
15886,BSP22GEN-L045-Weekday-00_093250_L..S01R,Canarsie-Rockaway Pkwy
15887,BSP22GEN-L045-Weekday-00_093300_L..N01R,8 Av
15888,BSP22GEN-L045-Weekday-00_093750_L..S01R,Canarsie-Rockaway Pkwy
15889,BSP22GEN-L045-Weekday-00_093850_L..N01R,8 Av
15890,BSP22GEN-L045-Weekday-00_094250_L..S01R,Canarsie-Rockaway Pkwy
15891,BSP22GEN-L045-Weekday-00_094350_L..N01R,8 Av
15892,BSP22GEN-L045-Weekday-00_094750_L..S01R,Canarsie-Rockaway Pkwy
15893,BSP22GEN-L045-Weekday-00_094850_L..N01R,8 Av
15894,BSP22GEN-L045-Weekday-00_095250_L..S01R,Canarsie-Rockaway Pkwy
15895,BSP22GEN-L045-Weekday-00_095350_L..N01R,8 Av
15896,BSP22GEN-L045-Weekday-00_095750_L..S01R,Canarsie-Rockaway Pkwy
15897,BSP22GEN-L045-Weekday-00_095850_L..N01R,8 Av
15898,BSP22GEN-L045-Weekday-00_096250_L..S01R,Canarsie-Rockaway Pkwy
15899,BSP22GEN-L045-Weekday-00_096350_L..N01R,8 Av
15900,BSP22GEN-L045-Weekday-00_096750_L..S01R,Canarsie-Rockaway Pkwy
15901,BSP22GEN-L045-Weekday-00_096850_L..N01R,8 Av
15902,BSP22GEN-L045-Weekday-00_097250_L..S01R,Canarsie-Rockaway Pkwy
15903,BSP22GEN-L045-Weekday-00_097300_L..N01R,8 Av
15904,BSP22GEN-L045-Weekday-00_097700_L..N01R,8 Av
15905,BSP22GEN-L045-Weekday-00_097750_L..S01R,Canarsie-Rockaway Pkwy
15906,BSP22GEN-L045-Weekday-00_098100_L..N01R,8 Av
15907,BSP22GEN-L045-Weekday-00_098250_L..S01R,Canarsie-Rockaway Pkwy
15908,BSP22GEN-L045-Weekday-00_098500_L..N01R,8 Av
15909,BSP22GEN-L045-Weekday-00_098750_L..S01R,Canarsie-Rockaway Pkwy
15910,BSP22GEN-L045-Weekday-00_098900_L..N01R,8 Av
15911,BSP22GEN-L045-Weekday-00_099250_L..S01R,Canarsie-Rockaway Pkwy
15912,BSP22GEN-L045-Weekday-00_099450_L..N02R,8 Av
15913,BSP22GEN-L045-Weekday-00_099700_L..N01R,8 Av
15914,BSP22GEN-L045-Weekday-00_099750_L..S01R,Canarsie-Rockaway Pkwy
15915,BSP22GEN-L045-Weekday-00_100100_L..N01R,8 Av
15916,BSP22GEN-L045-Weekday-00_100150_L..S01R,Canarsie-Rockaway Pkwy
15917,BSP22GEN-L045-Weekday-00_100500_L..N01R,8 Av
15918,BSP22GEN-L045-Weekday-00_100650_L..S01R,Canarsie-Rockaway Pkwy
15919,BSP22GEN-L045-Weekday-00_100900_L..N01R,8 Av
15920,BSP22GEN-L045-Weekday-00_101050_L..S01R,Canarsie-Rockaway Pkwy
15921,BSP22GEN-L045-Weekday-00_101450_L..N02R,8 Av
15922,BSP22GEN-L045-Weekday-00_101450_L..S01R,Canarsie-Rockaway Pkwy
15923,BSP22GEN-L045-Weekday-00_101650_L..N01R,8 Av
15924,BSP22GEN-L045-Weekday-00_101850_L..S01R,Canarsie-Rockaway Pkwy
15925,BSP22GEN-L045-Weekday-00_102150_L..N02R,8 Av
15926,BSP22GEN-L045-Weekday-00_102250_L..S01R,Canarsie-Rockaway Pkwy
15927,BSP22GEN-L045-Weekday-00_102350_L..N01R,8 Av
15928,BSP22GEN-L045-Weekday-00_102650_L..S01R,Canarsie-Rockaway Pkwy
15929,BSP22GEN-L045-Weekday-00_102700_L..N01R,8 Av
15930,BSP22GEN-L045-Weekday-00_103050_L..N01R,8 Av
15931,BSP22GEN-L045-Weekday-00_103050_L..S01R,Canarsie-Rockaway Pkwy
15932,BSP22GEN-L045-Weekday-00_103450_L..S01R,Canarsie-Rockaway Pkwy
15933,BSP22GEN-L045-Weekday-00_103550_L..N02R,8 Av
15934,BSP22GEN-L045-Weekday-00_103750_L..N01R,8 Av
15935,BSP22GEN-L045-Weekday-00_103850_L..S01R,Canarsie-Rockaway Pkwy
15936,BSP22GEN-L045-Weekday-00_104100_L..N01R,8 Av
15937,BSP22GEN-L045-Weekday-00_104250_L..S01R,Canarsie-Rockaway Pkwy
15938,BSP22GEN-L045-Weekday-00_104450_L..N01R,8 Av
15939,BSP22GEN-L045-Weekday-00_104650_L..S01R,Canarsie-Rockaway Pkwy
15940,BSP22GEN-L045-Weekday-00_104950_L..N02R,8 Av
15941,BSP22GEN-L045-Weekday-00_105000_L..S01R,Canarsie-Rockaway Pkwy
15942,BSP22GEN-L045-Weekday-00_105050_L..N01R,8 Av
15943,BSP22GEN-L045-Weekday-00_105350_L..S01R,Canarsie-Rockaway Pkwy
15944,BSP22GEN-L045-Weekday-00_105450_L..N01R,8 Av
15945,BSP22GEN-L045-Weekday-00_105700_L..S01R,Canarsie-Rockaway Pkwy
15946,BSP22GEN-L045-Weekday-00_105850_L..N01R,8 Av
15947,BSP22GEN-L045-Weekday-00_106050_L..S01R,Canarsie-Rockaway Pkwy
15948,BSP22GEN-L045-Weekday-00_106200_L..N01R,8 Av
15949,BSP22GEN-L045-Weekday-00_106400_L..S01R,Canarsie-Rockaway Pkwy
15950,BSP22GEN-L045-Weekday-00_106550_L..N01R,8 Av
15951,BSP22GEN-L045-Weekday-00_106750_L..S01R,Canarsie-Rockaway Pkwy
15952,BSP22GEN-L045-Weekday-00_106900_L..N01R,8 Av
15953,BSP22GEN-L045-Weekday-00_107100_L..S01R,Canarsie-Rockaway Pkwy
15954,BSP22GEN-L045-Weekday-00_107250_L..N01R,8 Av
15955,BSP22GEN-L045-Weekday-00_107450_L..S01R,Canarsie-Rockaway Pkwy
15956,BSP22GEN-L045-Weekday-00_107750_L..N02R,8 Av
15957,BSP22GEN-L045-Weekday-00_107800_L..S01R,Canarsie-Rockaway Pkwy
15958,BSP22GEN-L045-Weekday-00_107850_L..N01R,8 Av
15959,BSP22GEN-L045-Weekday-00_108150_L..S01R,Canarsie-Rockaway Pkwy
15960,BSP22GEN-L045-Weekday-00_108250_L..N01R,8 Av
15961,BSP22GEN-L045-Weekday-00_108500_L..S01R,Canarsie-Rockaway Pkwy
15962,BSP22GEN-L045-Weekday-00_108600_L..N01R,8 Av
15963,BSP22GEN-L045-Weekday-00_108850_L..S01R,Canarsie-Rockaway Pkwy
15964,BSP22GEN-L045-Weekday-00_108950_L..N01R,8 Av
15965,BSP22GEN-L045-Weekday-00_109200_L..S01R,Canarsie-Rockaway Pkwy
15966,BSP22GEN-L045-Weekday-00_109300_L..N01R,8 Av
15967,BSP22GEN-L045-Weekday-00_109550_L..S01R,Canarsie-Rockaway Pkwy
15968,BSP22GEN-L045-Weekday-00_109650_L..N01R,8 Av
15969,BSP22GEN-L045-Weekday-00_109900_L..S01R,Canarsie-Rockaway Pkwy
15970,BSP22GEN-L045-Weekday-00_110000_L..N01R,8 Av
15971,BSP22GEN-L045-Weekday-00_110250_L..S01R,Canarsie-Rockaway Pkwy
15972,BSP22GEN-L045-Weekday-00_110350_L..N01R,8 Av
15973,BSP22GEN-L045-Weekday-00_110600_L..S01R,Canarsie-Rockaway Pkwy
15974,BSP22GEN-L045-Weekday-00_110700_L..N01R,8 Av
15975,BSP22GEN-L045-Weekday-00_110950_L..S01R,Canarsie-Rockaway Pkwy
15976,BSP22GEN-L045-Weekday-00_111050_L..N01R,8 Av
15977,BSP22GEN-L045-Weekday-00_111300_L..S01R,Canarsie-Rockaway Pkwy
15978,BSP22GEN-L045-Weekday-00_111400_L..N01R,8 Av
15979,BSP22GEN-L045-Weekday-00_111650_L..S01R,Canarsie-Rockaway Pkwy
15980,BSP22GEN-L045-Weekday-00_111750_L..N01R,8 Av
15981,BSP22GEN-L045-Weekday-00_112000_L..S01R,Canarsie-Rockaway Pkwy
15982,BSP22GEN-L045-Weekday-00_112100_L..N01R,8 Av
15983,BSP22GEN-L045-Weekday-00_112350_L..S01R,Canarsie-Rockaway Pkwy
15984,BSP22GEN-L045-Weekday-00_112450_L..N01R,8 Av
15985,BSP22GEN-L045-Weekday-00_112700_L..S01R,Canarsie-Rockaway Pkwy
15986,BSP22GEN-L045-Weekday-00_112800_L..N01R,8 Av
15987,BSP22GEN-L045-Weekday-00_113050_L..S01R,Canarsie-Rockaway Pkwy
15988,BSP22GEN-L045-Weekday-00_113150_L..N01R,8 Av
15989,BSP22GEN-L045-Weekday-00_113400_L..S01R,Canarsie-Rockaway Pkwy
15990,BSP22GEN-L045-Weekday-00_113500_L..N01R,8 Av
15991,BSP22GEN-L045-Weekday-00_113750_L..S01R,Canarsie-Rockaway Pkwy
15992,BSP22GEN-L045-Weekday-00_113850_L..N01R,8 Av
15993,BSP22GEN-L045-Weekday-00_114100_L..S01R,Canarsie-Rockaway Pkwy
15994,BSP22GEN-L045-Weekday-00_114450_L..S01R,Canarsie-Rockaway Pkwy
15995,BSP22GEN-L045-Weekday-00_114500_L..N01R,8 Av
15996,BSP22GEN-L045-Weekday-00_114800_L..S01R,Canarsie-Rockaway Pkwy
15997,BSP22GEN-L045-Weekday-00_114850_L..N01R,8 Av
15998,BSP22GEN-L045-Weekday-00_115150_L..N01R,8 Av
15999,BSP22GEN-L045-Weekday-00_115150_L..S01R,Canarsie-Rockaway Pkwy
16000,BSP22GEN-L045-Weekday-00_115500_L..S01R,Canarsie-Rockaway Pkwy
16001,BSP22GEN-L045-Weekday-00_115700_L..N01R,8 Av
16002,BSP22GEN-L045-Weekday-00_115850_L..S01R,Canarsie-Rockaway Pkwy
16003,BSP22GEN-L045-Weekday-00_116100_L..N01R,8 Av
16004,BSP22GEN-L045-Weekday-00_116200_L..S01R,Canarsie-Rockaway Pkwy
16005,BSP22GEN-L045-Weekday-00_116500_L..N01R,8 Av
16006,BSP22GEN-L045-Weekday-00_116550_L..S01R,Canarsie-Rockaway Pkwy
16007,BSP22GEN-L045-Weekday-00_116850_L..N01R,8 Av
16008,BSP22GEN-L045-Weekday-00_117050_L..S01R,Canarsie-Rockaway Pkwy
16009,BSP22GEN-L045-Weekday-00_117200_L..N01R,8 Av
16010,BSP22GEN-L045-Weekday-00_117450_L..S01R,Canarsie-Rockaway Pkwy
16011,BSP22GEN-L045-Weekday-00_117550_L..N01R,8 Av
16012,BSP22GEN-L045-Weekday-00_117850_L..S01R,Canarsie-Rockaway Pkwy
16013,BSP22GEN-L045-Weekday-00_117900_L..N01R,8 Av
16014,BSP22GEN-L045-Weekday-00_118250_L..S01R,Canarsie-Rockaway Pkwy
16015,BSP22GEN-L045-Weekday-00_118500_L..N01R,8 Av
16016,BSP22GEN-L045-Weekday-00_118650_L..S01R,Canarsie-Rockaway Pkwy
16017,BSP22GEN-L045-Weekday-00_118900_L..N01R,8 Av
16018,BSP22GEN-L045-Weekday-00_119050_L..S01R,Canarsie-Rockaway Pkwy
16019,BSP22GEN-L045-Weekday-00_119300_L..N01R,8 Av
16020,BSP22GEN-L045-Weekday-00_119450_L..S01R,Canarsie-Rockaway Pkwy
16021,BSP22GEN-L045-Weekday-00_119650_L..N01R,8 Av
16022,BSP22GEN-L045-Weekday-00_119850_L..S01R,Canarsie-Rockaway Pkwy
16023,BSP22GEN-L045-Weekday-00_120000_L..N01R,8 Av
16024,BSP22GEN-L045-Weekday-00_120250_L..S01R,Canarsie-Rockaway Pkwy
16025,BSP22GEN-L045-Weekday-00_120500_L..N01R,8 Av
16026,BSP22GEN-L045-Weekday-00_120650_L..S01R,Canarsie-Rockaway Pkwy
16027,BSP22GEN-L045-Weekday-00_120900_L..N01R,8 Av
16028,BSP22GEN-L045-Weekday-00_121050_L..S01R,Canarsie-Rockaway Pkwy
16029,BSP22GEN-L045-Weekday-00_121300_L..N01R,8 Av
16030,BSP22GEN-L045-Weekday-00_121450_L..S01R,Canarsie-Rockaway Pkwy
16031,BSP22GEN-L045-Weekday-00_121700_L..N01R,8 Av
16032,BSP22GEN-L045-Weekday-00_121850_L..S01R,Canarsie-Rockaway Pkwy
16033,BSP22GEN-L045-Weekday-00_122100_L..N01R,8 Av
16034,BSP22GEN-L045-Weekday-00_122250_L..S01R,Canarsie-Rockaway Pkwy
16035,BSP22GEN-L045-Weekday-00_122500_L..N01R,8 Av
16036,BSP22GEN-L045-Weekday-00_122650_L..S01R,Canarsie-Rockaway Pkwy
16037,BSP22GEN-L045-Weekday-00_122900_L..N01R,8 Av
16038,BSP22GEN-L045-Weekday-00_123050_L..S01R,Canarsie-Rockaway Pkwy
16039,BSP22GEN-L045-Weekday-00_123300_L..N01R,8 Av
16040,BSP22GEN-L045-Weekday-00_123450_L..S01R,Canarsie-Rockaway Pkwy
16041,BSP22GEN-L045-Weekday-00_123700_L..N01R,8 Av
16042,BSP22GEN-L045-Weekday-00_123850_L..S01R,Canarsie-Rockaway Pkwy
16043,BSP22GEN-L045-Weekday-00_124100_L..N01R,8 Av
16044,BSP22GEN-L045-Weekday-00_124250_L..S01R,Canarsie-Rockaway Pkwy
16045,BSP22GEN-L045-Weekday-00_124500_L..N01R,8 Av
16046,BSP22GEN-L045-Weekday-00_124650_L..S01R,Canarsie-Rockaway Pkwy
16047,BSP22GEN-L045-Weekday-00_124900_L..N01R,8 Av
16048,BSP22GEN-L045-Weekday-00_125050_L..S01R,Canarsie-Rockaway Pkwy
16049,BSP22GEN-L045-Weekday-00_125300_L..N01R,8 Av
16050,BSP22GEN-L045-Weekday-00_125450_L..S01R,Canarsie-Rockaway Pkwy
16051,BSP22GEN-L045-Weekday-00_125700_L..N01R,8 Av
16052,BSP22GEN-L045-Weekday-00_125850_L..S01R,Canarsie-Rockaway Pkwy
16053,BSP22GEN-L045-Weekday-00_126100_L..N01R,8 Av
16054,BSP22GEN-L045-Weekday-00_126250_L..S01R,Canarsie-Rockaway Pkwy
16055,BSP22GEN-L045-Weekday-00_126500_L..N01R,8 Av
16056,BSP22GEN-L045-Weekday-00_126650_L..S01R,Canarsie-Rockaway Pkwy
16057,BSP22GEN-L045-Weekday-00_126900_L..N01R,8 Av
16058,BSP22GEN-L045-Weekday-00_127050_L..S01R,Canarsie-Rockaway Pkwy
16059,BSP22GEN-L045-Weekday-00_127300_L..N01R,8 Av
16060,BSP22GEN-L045-Weekday-00_127450_L..S01R,Canarsie-Rockaway Pkwy
16061,BSP22GEN-L045-Weekday-00_127700_L..N01R,8 Av
16062,BSP22GEN-L045-Weekday-00_127850_L..S01R,Canarsie-Rockaway Pkwy
16063,BSP22GEN-L045-Weekday-00_128100_L..N01R,8 Av
16064,BSP22GEN-L045-Weekday-00_128250_L..S01R,Canarsie-Rockaway Pkwy
16065,BSP22GEN-L045-Weekday-00_128500_L..N01R,8 Av
16066,BSP22GEN-L045-Weekday-00_128650_L..S01R,Canarsie-Rockaway Pkwy
16067,BSP22GEN-L045-Weekday-00_128900_L..N01R,8 Av
16068,BSP22GEN-L045-Weekday-00_129050_L..S01R,Canarsie-Rockaway Pkwy
16069,BSP22GEN-L045-Weekday-00_129300_L..N01R,8 Av
16070,BSP22GEN-L045-Weekday-00_129450_L..S01R,Canarsie-Rockaway Pkwy
16071,BSP22GEN-L045-Weekday-00_129700_L..N01R,8 Av
16072,BSP22GEN-L045-Weekday-00_129850_L..S01R,Canarsie-Rockaway Pkwy
16073,BSP22GEN-L045-Weekday-00_130100_L..N01R,8 Av
16074,BSP22GEN-L045-Weekday-00_130250_L..S01R,Canarsie-Rockaway Pkwy
16075,BSP22GEN-L045-Weekday-00_130650_L..S01R,Canarsie-Rockaway Pkwy
16076,BSP22GEN-L045-Weekday-00_130700_L..N01R,8 Av
16077,BSP22GEN-L045-Weekday-00_131050_L..S01R,Canarsie-Rockaway Pkwy
16078,BSP22GEN-L045-Weekday-00_131200_L..N01R,8 Av
16079,BSP22GEN-L045-Weekday-00_131450_L..S01R,Canarsie-Rockaway Pkwy
16080,BSP22GEN-L045-Weekday-00_131700_L..N01R,8 Av
16081,BSP22GEN-L045-Weekday-00_131850_L..S01R,Canarsie-Rockaway Pkwy
16082,BSP22GEN-L045-Weekday-00_132200_L..N01R,8 Av
16083,BSP22GEN-L045-Weekday-00_132250_L..S01R,Canarsie-Rockaway Pkwy
16084,BSP22GEN-L045-Weekday-00_132650_L..S01R,Canarsie-Rockaway Pkwy
16085,BSP22GEN-L045-Weekday-00_132700_L..N01R,8 Av
16086,BSP22GEN-L045-Weekday-00_133050_L..S01R,Canarsie-Rockaway Pkwy
16087,BSP22GEN-L045-Weekday-00_133200_L..N01R,8 Av
16088,BSP22GEN-L045-Weekday-00_133450_L..S01R,Canarsie-Rockaway Pkwy
16089,BSP22GEN-L045-Weekday-00_133700_L..N01R,8 Av
16090,BSP22GEN-L045-Weekday-00_133950_L..S01R,Canarsie-Rockaway Pkwy
16091,BSP22GEN-L045-Weekday-00_134200_L..N01R,8 Av
16092,BSP22GEN-L045-Weekday-00_134450_L..S01R,Canarsie-Rockaway Pkwy
16093,BSP22GEN-L045-Weekday-00_134700_L..N01R,8 Av
16094,BSP22GEN-L045-Weekday-00_134950_L..S01R,Canarsie-Rockaway Pkwy
16095,BSP22GEN-L045-Weekday-00_135250_L..N01R,8 Av
16096,BSP22GEN-L045-Weekday-00_135450_L..S01R,Canarsie-Rockaway Pkwy
16097,BSP22GEN-L045-Weekday-00_135950_L..S01R,Canarsie-Rockaway Pkwy
16098,BSP22GEN-L045-Weekday-00_136150_L..N01R,8 Av
16099,BSP22GEN-L045-Weekday-00_136450_L..S01R,Canarsie-Rockaway Pkwy
16100,BSP22GEN-L045-Weekday-00_136950_L..S01R,Canarsie-Rockaway Pkwy
16101,BSP22GEN-L045-Weekday-00_137250_L..N01R,8 Av
16102,BSP22GEN-L045-Weekday-00_137450_L..S01R,Canarsie-Rockaway Pkwy
16103,BSP22GEN-L045-Weekday-00_138050_L..S01R,Canarsie-Rockaway Pkwy
16104,BSP22GEN-L045-Weekday-00_138250_L..N01R,8 Av
16105,BSP22GEN-L045-Weekday-00_138650_L..S01R,Canarsie-Rockaway Pkwy
16106,BSP22GEN-L045-Weekday-00_139250_L..N01R,8 Av
16107,BSP22GEN-L045-Weekday-00_139350_L..S01R,Canarsie-Rockaway Pkwy
16108,BSP22GEN-L045-Weekday-00_140050_L..S01R,Canarsie-Rockaway Pkwy
16109,BSP22GEN-L045-Weekday-00_140250_L..N01R,8 Av
16110,BSP22GEN-L045-Weekday-00_140950_L..S01R,Canarsie-Rockaway Pkwy
16111,BSP22GEN-L045-Weekday-00_141250_L..N01R,8 Av
16112,BSP22GEN-L045-Weekday-00_142000_L..S01R,Canarsie-Rockaway Pkwy
16113,BSP22GEN-L045-Weekday-00_142250_L..N01R,8 Av
16114,BSP22GEN-L045-Weekday-00_143000_L..S01R,Canarsie-Rockaway Pkwy
16115,BSP22GEN-L045-Weekday-00_143450_L..N01R,8 Av
16116,BSP22GEN-L045-Weekday-00_144000_L..S01R,Canarsie-Rockaway Pkwy
16117,BSP22GEN-L045-Weekday-00_145000_L..S01R,Canarsie-Rockaway Pkwy
16118,BSP22GEN-L045-Weekday-00_146000_L..S01R,Canarsie-Rockaway Pkwy
16119,BSP22GEN-L045-Weekday-00_147000_L..S01R,Canarsie-Rockaway Pkwy
16120,BSP22GEN-L045-Weekday-00_148200_L..S01R,Canarsie-Rockaway Pkwy
16581,BSP22GEN-M089-Weekday-00_000000_M..S30R,Middle Village-Metropolitan Av
16582,BSP22GEN-M089-Weekday-00_001500_M..S30R,Middle Village-Metropolitan Av
16583,BSP22GEN-M089-Weekday-00_002400_M..N30R,Myrtle Av
16584,BSP22GEN-M089-Weekday-00_003000_M..S30R,Middle Village-Metropolitan Av
16585,BSP22GEN-M089-Weekday-00_004400_M..N30R,Myrtle Av
16586,BSP22GEN-M089-Weekday-00_004500_M..S30R,Middle Village-Metropolitan Av
16587,BSP22GEN-M089-Weekday-00_006200_M..S30R,Middle Village-Metropolitan Av
16588,BSP22GEN-M089-Weekday-00_006400_M..N30R,Myrtle Av
16589,BSP22GEN-M089-Weekday-00_008200_M..S30R,Middle Village-Metropolitan Av
16590,BSP22GEN-M089-Weekday-00_008400_M..N30R,Myrtle Av
16591,BSP22GEN-M089-Weekday-00_010200_M..S30R,Middle Village-Metropolitan Av
16592,BSP22GEN-M089-Weekday-00_010400_M..N30R,Myrtle Av
16593,BSP22GEN-M089-Weekday-00_012200_M..S30R,Middle Village-Metropolitan Av
