,trip_id,trip_headsign
17020,BSP22GEN-N056-Saturday-00_118700_N..N34R,Astoria-Ditmars Blvd
17021,BSP22GEN-N056-Saturday-00_118800_N..S36R,Coney Island-Stillwell Av
17022,BSP22GEN-N056-Saturday-00_119900_N..N34R,Astoria-Ditmars Blvd
17023,BSP22GEN-N056-Saturday-00_120000_N..S36R,Coney Island-Stillwell Av
17024,BSP22GEN-N056-Saturday-00_121100_N..N34R,Astoria-Ditmars Blvd
17025,BSP22GEN-N056-Saturday-00_121200_N..S36R,Coney Island-Stillwell Av
17026,BSP22GEN-N056-Saturday-00_122300_N..N34R,Astoria-Ditmars Blvd
17027,BSP22GEN-N056-Saturday-00_122500_N..S36R,Coney Island-Stillwell Av
17028,BSP22GEN-N056-Saturday-00_123500_N..N34R,Astoria-Ditmars Blvd
17029,BSP22GEN-N056-Saturday-00_123700_N..S36R,Coney Island-Stillwell Av
17030,BSP22GEN-N056-Saturday-00_124700_N..N34R,Astoria-Ditmars Blvd
17031,BSP22GEN-N056-Saturday-00_124900_N..S36R,Coney Island-Stillwell Av
17032,BSP22GEN-N056-Saturday-00_125900_N..N34R,Astoria-Ditmars Blvd
17033,BSP22GEN-N056-Saturday-00_126100_N..S36R,Coney Island-Stillwell Av
17034,BSP22GEN-N056-Saturday-00_127100_N..N34R,Astoria-Ditmars Blvd
17035,BSP22GEN-N056-Saturday-00_127300_N..S36R,Coney Island-Stillwell Av
17036,BSP22GEN-N056-Saturday-00_128300_N..N34R,Astoria-Ditmars Blvd
17037,BSP22GEN-N056-Saturday-00_128500_N..S36R,Coney Island-Stillwell Av
17038,BSP22GEN-N056-Saturday-00_129500_N..N34R,Astoria-Ditmars Blvd
17039,BSP22GEN-N056-Saturday-00_129800_N..S36R,Coney Island-Stillwell Av
17040,BSP22GEN-N056-Saturday-00_130700_N..N34R,Astoria-Ditmars Blvd
17041,BSP22GEN-N056-Saturday-00_131000_N..S27R,Coney Island-Stillwell Av
17042,BSP22GEN-N056-Saturday-00_131900_N..N34R,Astoria-Ditmars Blvd
17043,BSP22GEN-N056-Saturday-00_132200_N..S27R,Coney Island-Stillwell Av
17044,BSP22GEN-N056-Saturday-00_132650_N..N23R,Astoria-Ditmars Blvd
17045,BSP22GEN-N056-Saturday-00_133400_N..S27R,Coney Island-Stillwell Av
17046,BSP22GEN-N056-Saturday-00_133450_N..N20R,Astoria-Ditmars Blvd
17047,BSP22GEN-N056-Saturday-00_134350_N..N20R,Astoria-Ditmars Blvd
17048,BSP22GEN-N056-Saturday-00_134600_N..S27R,Coney Island-Stillwell Av
17049,BSP22GEN-N056-Saturday-00_135400_N..N20R,Astoria-Ditmars Blvd
17050,BSP22GEN-N056-Saturday-00_135700_N..S27R,Coney Island-Stillwell Av
17051,BSP22GEN-N056-Saturday-00_136450_N..S20R,Coney Island-Stillwell Av
17052,BSP22GEN-N056-Saturday-00_136500_N..N20R,Astoria-Ditmars Blvd
17053,BSP22GEN-N056-Saturday-00_137650_N..S20R,Coney Island-Stillwell Av
17054,BSP22GEN-N056-Saturday-00_137800_N..N20R,Astoria-Ditmars Blvd
17055,BSP22GEN-N056-Saturday-00_138850_N..S20R,Coney Island-Stillwell Av
17056,BSP22GEN-N056-Saturday-00_139700_N..N20R,Astoria-Ditmars Blvd
17057,BSP22GEN-N056-Saturday-00_140050_N..S20R,Coney Island-Stillwell Av
17058,BSP22GEN-N056-Saturday-00_141250_N..S20R,Coney Island-Stillwell Av
17059,BSP22GEN-N056-Saturday-00_141700_N..N20R,Astoria-Ditmars Blvd
17060,BSP22GEN-N056-Saturday-00_143050_N..S20R,Coney Island-Stillwell Av
17061,BSP22GEN-N056-Saturday-00_143700_N..N20R,Astoria-Ditmars Blvd
17062,BSP22GEN-N056-Saturday-00_145700_N..N20R,Astoria-Ditmars Blvd
17063,BSP22GEN-N056-Saturday-00_147700_N..N20R,Astoria-Ditmars Blvd
17064,BSP22GEN-N056-Saturday-00_149700_N..N20R,Astoria-Ditmars Blvd
17065,BSP22GEN-N056-Saturday-00_151700_N..N20R,Astoria-Ditmars Blvd
17066,BSP22GEN-N056-Saturday-00_153700_N..N20R,Astoria-Ditmars Blvd
17739,BSP22GEN-Q021-Saturday-00_001300_Q..S19R,Coney Island-Stillwell Av
17740,BSP22GEN-Q021-Saturday-00_002800_Q..S19R,Coney Island-Stillwell Av
17741,BSP22GEN-Q021-Saturday-00_004500_Q..S19R,Coney Island-Stillwell Av
17742,BSP22GEN-Q021-Saturday-00_006500_Q..S19R,Coney Island-Stillwell Av
17743,BSP22GEN-Q021-Saturday-00_008500_Q..S19R,Coney Island-Stillwell Av
17744,BSP22GEN-Q021-Saturday-00_010100_Q..N19R,96 St
17745,BSP22GEN-Q021-Saturday-00_010500_Q..S19R,Coney Island-Stillwell Av
17746,BSP22GEN-Q021-Saturday-00_012100_Q..N19R,96 St
17747,BSP22GEN-Q021-Saturday-00_012500_Q..S19R,Coney Island-Stillwell Av
17748,BSP22GEN-Q021-Saturday-00_014100_Q..N19R,96 St
17749,BSP22GEN-Q021-Saturday-00_014500_Q..S19R,Coney Island-Stillwell Av
17750,BSP22GEN-Q021-Saturday-00_016100_Q..N19R,96 St
17751,BSP22GEN-Q021-Saturday-00_016500_Q..S19R,Coney Island-Stillwell Av
17752,BSP22GEN-Q021-Saturday-00_018100_Q..N19R,96 St
17753,BSP22GEN-Q021-Saturday-00_018500_Q..S19R,Coney Island-Stillwell Av
17754,BSP22GEN-Q021-Saturday-00_020100_Q..N19R,96 St
17755,BSP22GEN-Q021-Saturday-00_020500_Q..S19R,Coney Island-Stillwell Av
17756,BSP22GEN-Q021-Saturday-00_022100_Q..N19R,96 St
17757,BSP22GEN-Q021-Saturday-00_022500_Q..S19R,Coney Island-Stillwell Av
17758,BSP22GEN-Q021-Saturday-00_024100_Q..N19R,96 St
17759,BSP22GEN-Q021-Saturday-00_024500_Q..S19R,Coney Island-Stillwell Av
17760,BSP22GEN-Q021-Saturday-00_026100_Q..N19R,96 St
17761,BSP22GEN-Q021-Saturday-00_026500_Q..S19R,Coney Island-Stillwell Av
17762,BSP22GEN-Q021-Saturday-00_028100_Q..N19R,96 St
17763,BSP22GEN-Q021-Saturday-00_028500_Q..S19R,Coney Island-Stillwell Av
17764,BSP22GEN-Q021-Saturday-00_030100_Q..N19R,96 St
17765,BSP22GEN-Q021-Saturday-00_030500_Q..S19R,Coney Island-Stillwell Av
17766,BSP22GEN-Q021-Saturday-00_031600_Q..N19R,96 St
17767,BSP22GEN-Q021-Saturday-00_032500_Q..S19R,Coney Island-Stillwell Av
17768,BSP22GEN-Q021-Saturday-00_033100_Q..N16R,96 St
17769,BSP22GEN-Q021-Saturday-00_034300_Q..N16R,96 St
17770,BSP22GEN-Q021-Saturday-00_034500_Q..S16R,Coney Island-Stillwell Av
17771,BSP22GEN-Q021-Saturday-00_035500_Q..N16R,96 St
17772,BSP22GEN-Q021-Saturday-00_036000_Q..S16R,Coney Island-Stillwell Av
17773,BSP22GEN-Q021-Saturday-00_036550_Q..N16R,96 St
17774,BSP22GEN-Q021-Saturday-00_037500_Q..S16R,Coney Island-Stillwell Av
17775,BSP22GEN-Q021-Saturday-00_037550_Q..N16R,96 St
17776,BSP22GEN-Q021-Saturday-00_038550_Q..N16R,96 St
17777,BSP22GEN-Q021-Saturday-00_038700_Q..S16R,Coney Island-Stillwell Av
17778,BSP22GEN-Q021-Saturday-00_039550_Q..N16R,96 St
17779,BSP22GEN-Q021-Saturday-00_039900_Q..S16R,Coney Island-Stillwell Av
17780,BSP22GEN-Q021-Saturday-00_040550_Q..N16R,96 St
17781,BSP22GEN-Q021-Saturday-00_041100_Q..S16R,Coney Island-Stillwell Av
17782,BSP22GEN-Q021-Saturday-00_041550_Q..N16R,96 St
17783,BSP22GEN-Q021-Saturday-00_042100_Q..S16R,Coney Island-Stillwell Av
17784,BSP22GEN-Q021-Saturday-00_042550_Q..N16R,96 St
17785,BSP22GEN-Q021-Saturday-00_043200_Q..S16R,Coney Island-Stillwell Av
17786,BSP22GEN-Q021-Saturday-00_043550_Q..N16R,96 St
17787,BSP22GEN-Q021-Saturday-00_044200_Q..S16R,Coney Island-Stillwell Av
17788,BSP22GEN-Q021-Saturday-00_044550_Q..N16R,96 St
17789,BSP22GEN-Q021-Saturday-00_045200_Q..S16R,Coney Island-Stillwell Av
17790,BSP22GEN-Q021-Saturday-00_045550_Q..N16R,96 St
17791,BSP22GEN-Q021-Saturday-00_046200_Q..S16R,Coney Island-Stillwell Av
17792,BSP22GEN-Q021-Saturday-00_046550_Q..N16R,96 St
17793,BSP22GEN-Q021-Saturday-00_047200_Q..S16R,Coney Island-Stillwell Av
17794,BSP22GEN-Q021-Saturday-00_047550_Q..N16R,96 St
17795,BSP22GEN-Q021-Saturday-00_048200_Q..S16R,Coney Island-Stillwell Av
17796,BSP22GEN-Q021-Saturday-00_048550_Q..N16R,96 St
17797,BSP22GEN-Q021-Saturday-00_049200_Q..S16R,Coney Island-Stillwell Av
17798,BSP22GEN-Q021-Saturday-00_049550_Q..N16R,96 St
17799,BSP22GEN-Q021-Saturday-00_050200_Q..S16R,Coney Island-Stillwell Av
17800,BSP22GEN-Q021-Saturday-00_050550_Q..N16R,96 St
17801,BSP22GEN-Q021-Saturday-00_051200_Q..S16R,Coney Island-Stillwell Av
17802,BSP22GEN-Q021-Saturday-00_051550_Q..N16R,96 St
17803,BSP22GEN-Q021-Saturday-00_052200_Q..S16R,Coney Island-Stillwell Av
17804,BSP22GEN-Q021-Saturday-00_052550_Q..N16R,96 St
17805,BSP22GEN-Q021-Saturday-00_053200_Q..S16R,Coney Island-Stillwell Av
17806,BSP22GEN-Q021-Saturday-00_053550_Q..N16R,96 St
17807,BSP22GEN-Q021-Saturday-00_054300_Q..S16R,Coney Island-Stillwell Av
17808,BSP22GEN-Q021-Saturday-00_054550_Q..N16R,96 St
17809,BSP22GEN-Q021-Saturday-00_055200_Q..S16R,Coney Island-Stillwell Av
17810,BSP22GEN-Q021-Saturday-00_055550_Q..N16R,96 St
17811,BSP22GEN-Q021-Saturday-00_056200_Q..S16R,Coney Island-Stillwell Av
17812,BSP22GEN-Q021-Saturday-00_056550_Q..N16R,96 St
17813,BSP22GEN-Q021-Saturday-00_057100_Q..S16R,Coney Island-Stillwell Av
17814,BSP22GEN-Q021-Saturday-00_057550_Q..N16R,96 St
17815,BSP22GEN-Q021-Saturday-00_058300_Q..S16R,Coney Island-Stillwell Av
17816,BSP22GEN-Q021-Saturday-00_058550_Q..N16R,96 St
17817,BSP22GEN-Q021-Saturday-00_059200_Q..S16R,Coney Island-Stillwell Av
17818,BSP22GEN-Q021-Saturday-00_059550_Q..N16R,96 St
17819,BSP22GEN-Q021-Saturday-00_060200_Q..S16R,Coney Island-Stillwell Av
17820,BSP22GEN-Q021-Saturday-00_060450_Q..N16R,96 St
17821,BSP22GEN-Q021-Saturday-00_061200_Q..S16R,Coney Island-Stillwell Av
17822,BSP22GEN-Q021-Saturday-00_061250_Q..N16R,96 St
17823,BSP22GEN-Q021-Saturday-00_062050_Q..N16R,96 St
17824,BSP22GEN-Q021-Saturday-00_062300_Q..S16R,Coney Island-Stillwell Av
17825,BSP22GEN-Q021-Saturday-00_062850_Q..N16R,96 St
17826,BSP22GEN-Q021-Saturday-00_063200_Q..S16R,Coney Island-Stillwell Av
17827,BSP22GEN-Q021-Saturday-00_063650_Q..N16R,96 St
17828,BSP22GEN-Q021-Saturday-00_064200_Q..S16R,Coney Island-Stillwell Av
17829,BSP22GEN-Q021-Saturday-00_064450_Q..N16R,96 St
17830,BSP22GEN-Q021-Saturday-00_065200_Q..S16R,Coney Island-Stillwell Av
17831,BSP22GEN-Q021-Saturday-00_065250_Q..N16R,96 St
17832,BSP22GEN-Q021-Saturday-00_066050_Q..N16R,96 St
17833,BSP22GEN-Q021-Saturday-00_066300_Q..S16R,Coney Island-Stillwell Av
17834,BSP22GEN-Q021-Saturday-00_066850_Q..N16R,96 St
17835,BSP22GEN-Q021-Saturday-00_067200_Q..S16R,Coney Island-Stillwell Av
17836,BSP22GEN-Q021-Saturday-00_067650_Q..N16R,96 St
17837,BSP22GEN-Q021-Saturday-00_068100_Q..S16R,Coney Island-Stillwell Av
17838,BSP22GEN-Q021-Saturday-00_068450_Q..N16R,96 St
17839,BSP22GEN-Q021-Saturday-00_068900_Q..S16R,Coney Island-Stillwell Av
17840,BSP22GEN-Q021-Saturday-00_069250_Q..N16R,96 St
17841,BSP22GEN-Q021-Saturday-00_069700_Q..S16R,Coney Island-Stillwell Av
17842,BSP22GEN-Q021-Saturday-00_070050_Q..N16R,96 St
17843,BSP22GEN-Q021-Saturday-00_070500_Q..S16R,Coney Island-Stillwell Av
17844,BSP22GEN-Q021-Saturday-00_070850_Q..N16R,96 St
17845,BSP22GEN-Q021-Saturday-00_071300_Q..S16R,Coney Island-Stillwell Av
17846,BSP22GEN-Q021-Saturday-00_071650_Q..N16R,96 St
17847,BSP22GEN-Q021-Saturday-00_072100_Q..S16R,Coney Island-Stillwell Av
17848,BSP22GEN-Q021-Saturday-00_072450_Q..N16R,96 St
17849,BSP22GEN-Q021-Saturday-00_072900_Q..S16R,Coney Island-Stillwell Av
17850,BSP22GEN-Q021-Saturday-00_073250_Q..N16R,96 St
17851,BSP22GEN-Q021-Saturday-00_073700_Q..S16R,Coney Island-Stillwell Av
17852,BSP22GEN-Q021-Saturday-00_074050_Q..N16R,96 St
17853,BSP22GEN-Q021-Saturday-00_074500_Q..S16R,Coney Island-Stillwell Av
17854,BSP22GEN-Q021-Saturday-00_074850_Q..N16R,96 St
17855,BSP22GEN-Q021-Saturday-00_075300_Q..S16R,Coney Island-Stillwell Av
17856,BSP22GEN-Q021-Saturday-00_075650_Q..N16R,96 St
17857,BSP22GEN-Q021-Saturday-00_076100_Q..S16R,Coney Island-Stillwell Av
17858,BSP22GEN-Q021-Saturday-00_076450_Q..N16R,96 St
17859,BSP22GEN-Q021-Saturday-00_076900_Q..S16R,Coney Island-Stillwell Av
17860,BSP22GEN-Q021-Saturday-00_077250_Q..N16R,96 St
17861,BSP22GEN-Q021-Saturday-00_077700_Q..S16R,Coney Island-Stillwell Av
17862,BSP22GEN-Q021-Saturday-00_078050_Q..N16R,96 St
17863,BSP22GEN-Q021-Saturday-00_078500_Q..S16R,Coney Island-Stillwell Av
17864,BSP22GEN-Q021-Saturday-00_078850_Q..N16R,96 St
17865,BSP22GEN-Q021-Saturday-00_079300_Q..S16R,Coney Island-Stillwell Av
17866,BSP22GEN-Q021-Saturday-00_079650_Q..N16R,96 St
17867,BSP22GEN-Q021-Saturday-00_080100_Q..S16R,Coney Island-Stillwell Av
17868,BSP22GEN-Q021-Saturday-00_080450_Q..N16R,96 St
17869,BSP22GEN-Q021-Saturday-00_080900_Q..S16R,Coney Island-Stillwell Av
17870,BSP22GEN-Q021-Saturday-00_081250_Q..N16R,96 St
17871,BSP22GEN-Q021-Saturday-00_081700_Q..S16R,Coney Island-Stillwell Av
17872,BSP22GEN-Q021-Saturday-00_082050_Q..N16R,96 St
17873,BSP22GEN-Q021-Saturday-00_082500_Q..S16R,Coney Island-Stillwell Av
17874,BSP22GEN-Q021-Saturday-00_082850_Q..N16R,96 St
17875,BSP22GEN-Q021-Saturday-00_083300_Q..S16R,Coney Island-Stillwell Av
17876,BSP22GEN-Q021-Saturday-00_083650_Q..N16R,96 St
17877,BSP22GEN-Q021-Saturday-00_084100_Q..S16R,Coney Island-Stillwell Av
17878,BSP22GEN-Q021-Saturday-00_084450_Q..N16R,96 St
17879,BSP22GEN-Q021-Saturday-00_084900_Q..S16R,Coney Island-Stillwell Av
17880,BSP22GEN-Q021-Saturday-00_085250_Q..N16R,96 St
17881,BSP22GEN-Q021-Saturday-00_085700_Q..S16R,Coney Island-Stillwell Av
17882,BSP22GEN-Q021-Saturday-00_086050_Q..N16R,96 St
17883,BSP22GEN-Q021-Saturday-00_086500_Q..S16R,Coney Island-Stillwell Av
17884,BSP22GEN-Q021-Saturday-00_086850_Q..N16R,96 St
17885,BSP22GEN-Q021-Saturday-00_087300_Q..S16R,Coney Island-Stillwell Av
17886,BSP22GEN-Q021-Saturday-00_087650_Q..N16R,96 St
17887,BSP22GEN-Q021-Saturday-00_088100_Q..S16R,Coney Island-Stillwell Av
17888,BSP22GEN-Q021-Saturday-00_088450_Q..N16R,96 St
17889,BSP22GEN-Q021-Saturday-00_088900_Q..S16R,Coney Island-Stillwell Av
17890,BSP22GEN-Q021-Saturday-00_089250_Q..N16R,96 St
17891,BSP22GEN-Q021-Saturday-00_089700_Q..S16R,Coney Island-Stillwell Av
17892,BSP22GEN-Q021-Saturday-00_090050_Q..N16R,96 St
17893,BSP22GEN-Q021-Saturday-00_090500_Q..S16R,Coney Island-Stillwell Av
17894,BSP22GEN-Q021-Saturday-00_090850_Q..N16R,96 St
17895,BSP22GEN-Q021-Saturday-00_091300_Q..S16R,Coney Island-Stillwell Av
17896,BSP22GEN-Q021-Saturday-00_091650_Q..N16R,96 St
17897,BSP22GEN-Q021-Saturday-00_092100_Q..S16R,Coney Island-Stillwell Av
17898,BSP22GEN-Q021-Saturday-00_092450_Q..N16R,96 St
17899,BSP22GEN-Q021-Saturday-00_092900_Q..S16R,Coney Island-Stillwell Av
17900,BSP22GEN-Q021-Saturday-00_093250_Q..N16R,96 St
17901,BSP22GEN-Q021-Saturday-00_093700_Q..S16R,Coney Island-Stillwell Av
17902,BSP22GEN-Q021-Saturday-00_094050_Q..N16R,96 St
17903,BSP22GEN-Q021-Saturday-00_094500_Q..S16R,Coney Island-Stillwell Av
17904,BSP22GEN-Q021-Saturday-00_094850_Q..N16R,96 St
17905,BSP22GEN-Q021-Saturday-00_095300_Q..S16R,Coney Island-Stillwell Av
17906,BSP22GEN-Q021-Saturday-00_095650_Q..N16R,96 St
17907,BSP22GEN-Q021-Saturday-00_096100_Q..S16R,Coney Island-Stillwell Av
17908,BSP22GEN-Q021-Saturday-00_096450_Q..N16R,96 St
17909,BSP22GEN-Q021-Saturday-00_096900_Q..S16R,Coney Island-Stillwell Av
17910,BSP22GEN-Q021-Saturday-00_097250_Q..N16R,96 St
17911,BSP22GEN-Q021-Saturday-00_097700_Q..S16R,Coney Island-Stillwell Av
17912,BSP22GEN-Q021-Saturday-00_098050_Q..N16R,96 St
17913,BSP22GEN-Q021-Saturday-00_098500_Q..S16R,Coney Island-Stillwell Av
17914,BSP22GEN-Q021-Saturday-00_098850_Q..N16R,96 St
17915,BSP22GEN-Q021-Saturday-00_099300_Q..S16R,Coney Island-Stillwell Av
17916,BSP22GEN-Q021-Saturday-00_099650_Q..N16R,96 St
17917,BSP22GEN-Q021-Saturday-00_100100_Q..S16R,Coney Island-Stillwell Av
17918,BSP22GEN-Q021-Saturday-00_100450_Q..N16R,96 St
17919,BSP22GEN-Q021-Saturday-00_100900_Q..S16R,Coney Island-Stillwell Av
17920,BSP22GEN-Q021-Saturday-00_101250_Q..N16R,96 St
17921,BSP22GEN-Q021-Saturday-00_101700_Q..S16R,Coney Island-Stillwell Av
17922,BSP22GEN-Q021-Saturday-00_102050_Q..N16R,96 St
17923,BSP22GEN-Q021-Saturday-00_102500_Q..S16R,Coney Island-Stillwell Av
17924,BSP22GEN-Q021-Saturday-00_102850_Q..N16R,96 St
17925,BSP22GEN-Q021-Saturday-00_103300_Q..S16R,Coney Island-Stillwell Av
17926,BSP22GEN-Q021-Saturday-00_103650_Q..N16R,96 St
17927,BSP22GEN-Q021-Saturday-00_104100_Q..S16R,Coney Island-Stillwell Av
17928,BSP22GEN-Q021-Saturday-00_104450_Q..N16R,96 St
17929,BSP22GEN-Q021-Saturday-00_104900_Q..S16R,Coney Island-Stillwell Av
17930,BSP22GEN-Q021-Saturday-00_105250_Q..N16R,96 St
17931,BSP22GEN-Q021-Saturday-00_105700_Q..S16R,Coney Island-Stillwell Av
17932,BSP22GEN-Q021-Saturday-00_106050_Q..N16R,96 St
17933,BSP22GEN-Q021-Saturday-00_106500_Q..S16R,Coney Island-Stillwell Av
17934,BSP22GEN-Q021-Saturday-00_106850_Q..N16R,96 St
17935,BSP22GEN-Q021-Saturday-00_107300_Q..S16R,Coney Island-Stillwell Av
17936,BSP22GEN-Q021-Saturday-00_107650_Q..N16R,96 St
17937,BSP22GEN-Q021-Saturday-00_108100_Q..S16R,Coney Island-Stillwell Av
17938,BSP22GEN-Q021-Saturday-00_108450_Q..N16R,96 St
17939,BSP22GEN-Q021-Saturday-00_108900_Q..S16R,Coney Island-Stillwell Av
17940,BSP22GEN-Q021-Saturday-00_109250_Q..N16R,96 St
17941,BSP22GEN-Q021-Saturday-00_109700_Q..S16R,Coney Island-Stillwell Av
17942,BSP22GEN-Q021-Saturday-00_109950_Q..N16R,96 St
17943,BSP22GEN-Q021-Saturday-00_110500_Q..S16R,Coney Island-Stillwell Av
17944,BSP22GEN-Q021-Saturday-00_110850_Q..N16R,96 St
17945,BSP22GEN-Q021-Saturday-00_111300_Q..S16R,Coney Island-Stillwell Av
17946,BSP22GEN-Q021-Saturday-00_111650_Q..N16R,96 St
17947,BSP22GEN-Q021-Saturday-00_112100_Q..S16R,Coney Island-Stillwell Av
17948,BSP22GEN-Q021-Saturday-00_112450_Q..N16R,96 St
17949,BSP22GEN-Q021-Saturday-00_112900_Q..S16R,Coney Island-Stillwell Av
17950,BSP22GEN-Q021-Saturday-00_113250_Q..N16R,96 St
17951,BSP22GEN-Q021-Saturday-00_113700_Q..S16R,Coney Island-Stillwell Av
17952,BSP22GEN-Q021-Saturday-00_113950_Q..N16R,96 St
17953,BSP22GEN-Q021-Saturday-00_114500_Q..S16R,Coney Island-Stillwell Av
17954,BSP22GEN-Q021-Saturday-00_114850_Q..N16R,96 St
17955,BSP22GEN-Q021-Saturday-00_115300_Q..S16R,Coney Island-Stillwell Av
17956,BSP22GEN-Q021-Saturday-00_115650_Q..N16R,96 St
17957,BSP22GEN-Q021-Saturday-00_116100_Q..S16R,Coney Island-Stillwell Av
17958,BSP22GEN-Q021-Saturday-00_116450_Q..N16R,96 St
17959,BSP22GEN-Q021-Saturday-00_116900_Q..S16R,Coney Island-Stillwell Av
17960,BSP22GEN-Q021-Saturday-00_117250_Q..N16R,96 St
17961,BSP22GEN-Q021-Saturday-00_117700_Q..S16R,Coney Island-Stillwell Av
17962,BSP22GEN-Q021-Saturday-00_117950_Q..N16R,96 St
17963,BSP22GEN-Q021-Saturday-00_118500_Q..S16R,Coney Island-Stillwell Av
17964,BSP22GEN-Q021-Saturday-00_118850_Q..N16R,96 St
17965,BSP22GEN-Q021-Saturday-00_119300_Q..S16R,Coney Island-Stillwell Av
17966,BSP22GEN-Q021-Saturday-00_119650_Q..N16R,96 St
17967,BSP22GEN-Q021-Saturday-00_120100_Q..S16R,Coney Island-Stillwell Av
17968,BSP22GEN-Q021-Saturday-00_120550_Q..N16R,96 St
17969,BSP22GEN-Q021-Saturday-00_120900_Q..S16R,Coney Island-Stillwell Av
17970,BSP22GEN-Q021-Saturday-00_121550_Q..N16R,96 St
17971,BSP22GEN-Q021-Saturday-00_121700_Q..S16R,Coney Island-Stillwell Av
17972,BSP22GEN-Q021-Saturday-00_122500_Q..S16R,Coney Island-Stillwell Av
17973,BSP22GEN-Q021-Saturday-00_122550_Q..N16R,96 St
17974,BSP22GEN-Q021-Saturday-00_123300_Q..S16R,Coney Island-Stillwell Av
17975,BSP22GEN-Q021-Saturday-00_123550_Q..N16R,96 St
17976,BSP22GEN-Q021-Saturday-00_124100_Q..S16R,Coney Island-Stillwell Av
17977,BSP22GEN-Q021-Saturday-00_124550_Q..N16R,96 St
17978,BSP22GEN-Q021-Saturday-00_124900_Q..S16R,Coney Island-Stillwell Av
17979,BSP22GEN-Q021-Saturday-00_125550_Q..N16R,96 St
17980,BSP22GEN-Q021-Saturday-00_125700_Q..S16R,Coney Island-Stillwell Av
17981,BSP22GEN-Q021-Saturday-00_126500_Q..S16R,Coney Island-Stillwell Av
17982,BSP22GEN-Q021-Saturday-00_126550_Q..N16R,96 St
17983,BSP22GEN-Q021-Saturday-00_127300_Q..S16R,Coney Island-Stillwell Av
17984,BSP22GEN-Q021-Saturday-00_127550_Q..N16R,96 St
17985,BSP22GEN-Q021-Saturday-00_128300_Q..S16R,Coney Island-Stillwell Av
17986,BSP22GEN-Q021-Saturday-00_128550_Q..N16R,96 St
17987,BSP22GEN-Q021-Saturday-00_129500_Q..S16R,Coney Island-Stillwell Av
17988,BSP22GEN-Q021-Saturday-00_129550_Q..N16R,96 St
17989,BSP22GEN-Q021-Saturday-00_130300_Q..S16R,Coney Island-Stillwell Av
17990,BSP22GEN-Q021-Saturday-00_130600_Q..N16R,96 St
17991,BSP22GEN-Q021-Saturday-00_131300_Q..S16R,Coney Island-Stillwell Av
17992,BSP22GEN-Q021-Saturday-00_131700_Q..N16R,96 St
17993,BSP22GEN-Q021-Saturday-00_132300_Q..S16R,Coney Island-Stillwell Av
17994,BSP22GEN-Q021-Saturday-00_132700_Q..N16R,96 St
17995,BSP22GEN-Q021-Saturday-00_133300_Q..S16R,Coney Island-Stillwell Av
17996,BSP22GEN-Q021-Saturday-00_133700_Q..N16R,96 St
17997,BSP22GEN-Q021-Saturday-00_134300_Q..S16R,Coney Island-Stillwell Av
17998,BSP22GEN-Q021-Saturday-00_134700_Q..N16R,96 St
17999,BSP22GEN-Q021-Saturday-00_135300_Q..S16R,Coney Island-Stillwell Av
18000,BSP22GEN-Q021-Saturday-00_135900_Q..N16R,96 St
18001,BSP22GEN-Q021-Saturday-00_136300_Q..S16R,Coney Island-Stillwell Av
18002,BSP22GEN-Q021-Saturday-00_137100_Q..N16R,96 St
18003,BSP22GEN-Q021-Saturday-00_137300_Q..S16R,Coney Island-Stillwell Av
18004,BSP22GEN-Q021-Saturday-00_138100_Q..N19R,96 St
18005,BSP22GEN-Q021-Saturday-00_138300_Q..S16R,Coney Island-Stillwell Av
18006,BSP22GEN-Q021-Saturday-00_139300_Q..N19R,96 St
18007,BSP22GEN-Q021-Saturday-00_139300_Q..S19R,Coney Island-Stillwell Av
18008,BSP22GEN-Q021-Saturday-00_140450_Q..S19R,Coney Island-Stillwell Av
18009,BSP22GEN-Q021-Saturday-00_140500_Q..N19R,96 St
18010,BSP22GEN-Q021-Saturday-00_141650_Q..S19R,Coney Island-Stillwell Av
18011,BSP22GEN-Q021-Saturday-00_142100_Q..N19R,96 St
18012,BSP22GEN-Q021-Saturday-00_142850_Q..S19R,Coney Island-Stillwell Av
18013,BSP22GEN-Q021-Saturday-00_143700_Q..S19R,Coney Island-Stillwell Av
18014,BSP22GEN-Q021-Saturday-00_144100_Q..N19R,96 St
18015,BSP22GEN-Q021-Saturday-00_146100_Q..N19R,96 St
18016,BSP22GEN-Q021-Saturday-00_148100_Q..N19R,96 St
18017,BSP22GEN-Q021-Saturday-00_150100_Q..N19R,96 St
18018,BSP22GEN-Q021-Saturday-00_152100_Q..N19R,96 St
18814,BSP22GEN-R051-Saturday-00_001500_R..S27R,Bay Ridge-95 St
18815,BSP22GEN-R051-Saturday-00_003500_R..S27R,Bay Ridge-95 St
18816,BSP22GEN-R051-Saturday-00_005500_R..S27R,Bay Ridge-95 St
18817,BSP22GEN-R051-Saturday-00_006600_R..N27R,Whitehall St-South Ferry
18818,BSP22GEN-R051-Saturday-00_007500_R..S27R,Bay Ridge-95 St
18819,BSP22GEN-R051-Saturday-00_008600_R..N27R,Whitehall St-South Ferry
18820,BSP22GEN-R051-Saturday-00_009500_R..S27R,Bay Ridge-95 St
18821,BSP22GEN-R051-Saturday-00_010600_R..N27R,Whitehall St-South Ferry
18822,BSP22GEN-R051-Saturday-00_011500_R..S27R,Bay Ridge-95 St
